Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
1	92	26423	26310	27155	28145	29790	31222	32310	34715	37470	40058	42254	43491	45938	49962	52783	55911	59438	61261	62071	60115	67344	76206	82892	83704	87350	114289
1	93	20496	20667	20958	21704	22580	23999	25267	26273	28373	30789	33095	35096	36309	38536	42098	44650	47462	50608	52297	53116	51558	57884	65643	71548	72385	75671
1	94	14103	15612	16061	16341	16984	17742	18942	20041	20949	22750	24831	26847	28637	29792	31783	34887	37158	39647	42409	43948	44749	43539	48999	55694	60831	61667
1	95	8188	10436	11811	12189	12446	12986	13627	14620	15550	16349	17862	19619	21348	22917	23985	25733	28389	30375	32539	34923	36299	37060	36151	40787	46470	50868
1	96	5076	5873	7666	8705	9014	9239	9682	10210	11013	11782	12464	13706	15159	16611	17954	18915	20416	22647	24350	26196	28217	29421	30125	29468	33333	38072
1	97	3628	3518	4181	5473	6236	6482	6672	7024	7446	8078	8698	9262	10260	11432	12624	13747	14585	15845	17682	19110	20651	22330	23363	23995	23540	26701
1	98	2517	2420	2417	2882	3784	4328	4517	4671	4942	5269	5752	6238	6691	7469	8392	9343	10258	10968	12000	13476	14646	15904	17269	18133	18683	18385
1	99	1643	1610	1599	1603	1918	2527	2902	3042	3161	3364	3609	3967	4335	4686	5276	5982	6721	7444	8026	8848	10005	10940	11942	13026	13728	14193
1	100	1011	1006	1023	1019	1024	1230	1627	1877	1976	2066	2212	2387	2645	2914	3178	3611	4134	4692	5246	5707	6344	7227	7954	8732	9568	10124
1	101	578	590	612	624	624	629	758	1007	1167	1236	1300	1401	1523	1702	1891	2081	2390	2765	3171	3583	3936	4414	5070	5618	6204	6833
1	102	304	322	342	356	364	365	370	447	599	697	743	786	853	934	1054	1181	1313	1526	1786	2071	2367	2628	2976	3449	3848	4276
1	103	161	159	177	189	198	203	204	208	253	341	398	427	455	498	549	626	709	797	938	1111	1305	1510	1695	1941	2269	2552
1	104	82	80	84	93	100	104	108	109	112	137	184	217	234	252	277	309	356	409	464	555	664	792	928	1056	1222	1441
1	105 - 109	73	67	68	70	75	82	87	91	95	100	116	148	182	206	229	256	291	337	390	452	543	661	806	979	1160	1374
1	110 and over	2	1	0	0	0	0	0	0	0	0	1	1	1	1	1	1	1	2	3	3	3	4	5	7	9	12
2	0	379368	375417	376034	376379	376416	375720	374453	372732	370808	368287	365011	361282	357261	353451	350093	347057	344423	342268	340603	339468	338862	338792	339208	340023	341144	342386
2	1	389551	379104	375179	375800	376151	376192	375501	374240	372525	370605	368089	364819	361094	357080	353274	349920	346890	344259	342108	340445	339314	338710	338641	339059	339876	340998
2	2	403951	389463	379028	375105	375727	376079	376122	375432	374172	372460	370541	368027	364758	361034	357022	353217	349864	346837	344207	342057	340395	339265	338661	338594	339012	339830
2	3	398986	403894	389414	378981	375059	375682	376035	376079	375390	374131	372419	370501	367988	364720	360997	356987	353183	349830	346804	344176	342026	340365	339235	338631	338565	338983
