Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	1	28115	27533	27304	27096	26844	26912	27042	27137	27194	27206	27182	27125	27045	26924	26763	26590	26394	26193	26003	25834	25690	25560	25442	25355	25306	25288
2	2	28804	28233	27589	27362	27155	26905	26974	27105	27200	27258	27270	27247	27191	27109	26988	26827	26653	26457	26256	26065	25896	25753	25622	25505	25418	25369
2	3	29823	28907	28280	27638	27411	27206	26956	27026	27158	27253	27311	27323	27299	27243	27160	27041	26879	26706	26509	26309	26117	25949	25805	25674	25556	25469
2	4	28590	29911	28944	28318	27677	27452	27247	26998	27068	27200	27295	27353	27365	27341	27285	27202	27083	26921	26748	26551	26351	26158	25990	25846	25714	25596
2	5	29424	28666	29942	28977	28352	27710	27486	27282	27033	27102	27235	27330	27388	27400	27376	27320	27237	27118	26955	26783	26588	26387	26194	26026	25882	25749
2	6	29276	29489	28692	29969	29005	28380	27738	27515	27310	27060	27130	27263	27358	27416	27430	27406	27350	27266	27147	26984	26812	26618	26416	26223	26055	25911
2	7	27994	29326	29507	28710	29989	29026	28401	27759	27536	27331	27082	27152	27285	27380	27438	27452	27428	27372	27288	27169	27006	26834	26640	26437	26243	26076
2	8	27547	28038	29341	29525	28728	30007	29046	28421	27777	27556	27351	27101	27171	27304	27399	27458	27471	27448	27392	27307	27188	27025	26853	26659	26456	26262
2	9	27107	27585	28049	29355	29540	28743	30023	29063	28437	27794	27573	27368	27117	27188	27321	27415	27476	27488	27464	27408	27324	27204	27041	26869	26675	26472
2	10	26496	27142	27595	28060	29368	29551	28755	30036	29077	28451	27808	27586	27381	27131	27201	27335	27428	27489	27501	27476	27421	27337	27217	27054	26882	26689
2	11	26013	26527	27148	27604	28069	29376	29561	28765	30046	29087	28463	27819	27597	27392	27141	27211	27345	27438	27499	27512	27487	27432	27349	27227	27065	26893
2	12	25884	26038	26530	27151	27609	28075	29382	29567	28772	30053	29095	28471	27826	27604	27398	27147	27217	27351	27445	27507	27520	27494	27439	27356	27234	27072
2	13	27062	25907	26036	26529	27149	27610	28075	29383	29568	28773	30055	29096	28473	27827	27605	27399	27148	27218	27352	27445	27508	27520	27495	27441	27358	27236
2	14	27349	27088	25908	26037	26530	27151	27613	28079	29387	29572	28779	30061	29102	28479	27832	27609	27402	27152	27223	27356	27449	27512	27524	27499	27446	27363
2	15	28545	27387	27099	25921	26050	26544	27166	27629	28095	29403	29588	28796	30078	29119	28495	27847	27624	27417	27169	27240	27373	27466	27528	27541	27516	27463
2	16	29163	28592	27405	27119	25941	26070	26564	27187	27650	28117	29426	29613	28819	30101	29143	28518	27871	27647	27439	27192	27264	27395	27489	27551	27564	27539
2	17	30251	29267	28655	27467	27182	26005	26132	26626	27251	27715	28183	29494	29683	28889	30171	29215	28589	27940	27714	27506	27259	27330	27461	27556	27618	27631
2	18	30968	30732	29659	29039	27847	27555	26375	26494	26989	27620	28091	28565	29880	30081	29288	30565	29619	28984	28329	28097	27887	27639	27708	27839	27936	28000
2	19	33033	32003	31597	30517	29881	28677	28371	27182	27289	27789	28432	28914	29396	30729	30946	30151	31429	30489	29839	29173	28931	28716	28465	28532	28663	28763
2	20	34563	34146	32886	32477	31386	30744	29526	29212	28010	28111	28618	29270	29761	30251	31604	31830	31027	32315	31370	30709	30031	29784	29566	29311	29375	29507
2	21	35723	35401	34726	33466	33056	31967	31324	30102	29784	28577	28676	29185	29841	30336	30830	32191	32421	31614	32907	31960	31293	30612	30362	30142	29884	29948
2	22	38871	36379	35759	35092	33833	33433	32347	31709	30487	30169	28961	29061	29572	30228	30724	31217	32581	32810	32002	33297	32348	31680	30999	30749	30529	30271
2	23	38606	39165	36346	35753	35094	33850	33462	32387	31758	30541	30231	29026	29134	29644	30295	30787	31276	32634	32855	32046	33344	32389	31728	31052	30807	30589
2	24	36646	38521	38757	35965	35397	34754	33530	33158	32092	31475	30268	29968	28774	28889	29394	30037	30521	31003	32351	32561	31756	33049	32092	31442	30775	30536
2	25	35995	36563	38155	38395	35623	35075	34444	33236	32869	31812	31202	30005	29710	28526	28642	29142	29781	30258	30737	32074	32279	31478	32766	31809	31167	30506
2	26	36648	36010	36347	37942	38180	35424	34887	34264	33061	32699	31646	31040	29849	29557	28377	28495	28993	29628	30103	30578	31912	32113	31314	32599	31641	31006
2	27	35933	36703	35868	36212	37803	38047	35301	34773	34150	32952	32592	31542	30938	29752	29461	28284	28404	28899	29533	30006	30479	31810	32008	31211	32495	31538
2	28	35421	36012	36608	35780	36125	37719	37965	35228	34702	34081	32886	32527	31478	30877	29691	29402	28228	28349	28842	29475	29948	30420	31749	31947	31150	32433
2	29	35683	35493	35936	36535	35709	36059	37654	37903	35171	34645	34025	32833	32474	31428	30826	29641	29353	28181	28302	28795	29427	29900	30371	31698	31896	31101
2	30	34586	35755	35435	35882	36482	35661	36013	37610	37859	35129	34604	33984	32793	32434	31389	30788	29604	29316	28145	28267	28759	29392	29863	30334	31660	31859
2	31	35202	34664	35722	35407	35855	36459	35641	35995	37592	37842	35112	34587	33966	32776	32416	31372	30771	29587	29298	28128	28250	28742	29375	29847	30319	31644
2	32	35934	35275	34642	35702	35389	35841	36447	35631	35986	37582	37834	35104	34578	33956	32766	32407	31362	30762	29578	29288	28118	28240	28731	29364	29838	30310
2	33	35334	35991	35252	34620	35680	35371	35825	36433	35617	35972	37569	37822	35092	34564	33942	32752	32394	31348	30749	29564	29273	28104	28225	28716	29350	29825
2	34	34655	35389	35976	35238	34606	35669	35362	35818	36427	35611	35965	37562	37817	35087	34557	33935	32745	32387	31341	30742	29556	29265	28096	28216	28708	29343
2	35	33126	34723	35395	35985	35248	34619	35682	35376	35833	36442	35628	35981	37578	37835	35106	34573	33951	32761	32401	31355	30756	29570	29278	28108	28227	28719
2	36	31341	33186	34729	35404	35996	35260	34633	35696	35391	35848	36456	35644	35997	37594	37853	35123	34589	33967	32776	32414	31370	30770	29583	29291	28120	28240
