Sex	Age	2014	2015	2016	2017	2018	2019	2020	2021	2022	2023	2024	2025	2026	2027	2028	2029	2030	2031	2032	2033	2034	2035	2036	2037	2038	2039
2	5	388490	393829	402066	408553	395927	386804	384515	387159	389134	390888	391972	392542	392694	392682	392116	390798	388962	386766	384708	383035	381566	380391	379562	379134	379123	379566
2	6	391280	389900	394995	403063	409561	396811	387652	385331	387975	389949	391703	392790	393359	393510	393501	392934	391618	389781	387585	385530	383856	382387	381212	380383	379957	379947
2	7	377729	392577	390990	395917	403999	410375	397594	388403	386085	388729	390703	392457	393546	394115	394266	394257	393691	392374	390538	388341	386288	384615	383147	381971	381142	380717
2	8	370572	378968	393621	391880	396821	404787	411134	398325	389135	386816	389461	391435	393190	394279	394848	395000	394990	394426	393110	391275	389076	387025	385352	383885	382708	381879
2	9	355814	371794	379990	394512	392779	397622	405558	411878	399070	389882	387564	390209	392183	393937	395028	395597	395751	395739	395176	393860	392027	389826	387776	386103	384636	383459
2	10	349411	357058	372848	380922	395451	393624	398444	406351	412673	399867	390678	388362	391007	392982	394735	395827	396396	396551	396539	395974	394660	392829	390626	388578	386906	385438
2	11	339211	350691	358157	373831	381911	396353	394502	399298	407204	413526	400723	391536	389220	391865	393840	395593	396686	397255	397410	397400	396834	395519	393689	391486	389438	387766
2	12	334246	340550	351836	359192	374870	382870	397287	395411	400208	408114	414437	401634	392448	390132	392778	394755	396507	397599	398170	398324	398314	397749	396434	394604	392402	390354
2	13	344292	335550	341657	352845	360200	375804	383778	398169	396295	401092	408997	415320	402520	393335	391019	393664	395642	397396	398488	399058	399214	399204	398640	397326	395495	393295
2	14	351786	345531	336587	342605	353791	361080	376658	384608	398999	397126	401924	409829	416152	403354	394170	391855	394499	396477	398232	399325	399894	400051	400041	399477	398165	396334
2	15	363542	353274	346745	337707	343720	354830	362089	377637	385587	399978	398105	402903	410808	417131	404334	395153	392837	395482	397462	399216	400310	400880	401037	401026	400464	399152
2	16	368365	365332	354660	348033	338977	344911	355975	363199	378744	386693	401085	399214	404012	411917	418241	405444	396267	393949	396595	398576	400330	401424	401994	402153	402141	401579
2	17	379140	370483	366888	356112	349454	340311	346191	357199	364426	379970	387918	402307	400440	405238	413144	419468	406672	397499	395182	397829	399808	401563	402659	403229	403389	403377
2	18	378465	382662	373055	369323	358487	351712	342485	348282	359289	366518	382061	390010	404396	402533	407330	415236	421562	408766	399595	397278	399926	401906	403661	404756	405328	405489
2	19	385249	384861	387383	377575	373727	362716	355797	346435	352232	363238	370466	386009	393959	408343	406482	411280	419185	425512	412717	403550	401234	403881	405861	407618	408712	409284
2	20	402761	393358	390658	392911	382941	378858	367650	360544	351186	356983	367989	375216	390758	398707	413092	411231	416028	423934	430262	417467	408304	405989	408638	410617	412376	413469
2	21	409355	410862	398782	395767	397830	387585	383274	371849	364745	355391	361188	372194	379420	394961	402909	417294	415436	420231	428137	434466	421673	412513	410197	412847	414826	416586
2	22	431579	418468	416784	404335	401093	402830	392312	387741	376321	369219	359868	365666	376672	383897	399436	407383	421765	419911	424706	432610	438942	426150	416993	414677	417329	419307
2	23	440935	441040	424511	422429	409741	406147	407591	396797	392229	380813	373712	364364	370162	381168	388393	403930	411878	426259	424405	429201	437105	443436	430649	421495	419178	421832
2	24	434269	448916	445863	428956	426656	413636	409771	410958	400166	395603	384191	377090	367747	373544	384549	391775	407310	415257	429639	427785	432580	440485	446814	434030	424880	422565
2	25	435179	440387	452132	448704	431602	428978	415707	411603	412790	402002	397444	386036	378937	369596	375392	386397	393622	409156	417101	431483	429630	434426	442332	448658	435879	426729
2	26	443113	440102	442646	454013	450409	432989	430131	416634	412535	413723	402937	398383	386979	379882	370546	376340	387344	394569	410102	418046	432428	430574	435370	443278	449601	436827
2	27	437852	447564	442183	444363	455574	451663	434031	430971	417477	413381	414570	403788	399238	387838	380742	371410	377205	388207	395431	410963	418905	433287	431433	436230	444138	450461
2	28	437743	441802	449417	443686	445735	456649	452545	434733	431676	418188	414096	415285	404506	399959	388564	381471	372142	377937	388938	396161	411692	419633	434014	432161	436957	444866
2	29	440382	441287	443472	450755	444913	446689	457424	453154	435352	432296	418812	414724	415915	405141	400596	389206	382115	372792	378587	389586	396808	412337	420275	434654	432803	437599
2	30	432642	443178	442515	444395	451587	445496	447123	457713	453445	435651	432598	419120	415036	416227	405458	400915	389531	382443	373123	378918	389916	397138	412664	420601	434978	433128
2	31	437664	434654	443908	442965	444778	451739	445526	447032	457620	453355	435569	432521	419048	414969	416160	405396	400856	389477	382393	373077	378871	389868	397089	412612	420550	434923
2	32	439217	439390	435269	444253	443258	444858	451706	445390	446897	457483	453221	435444	432399	418932	414858	416052	405291	400755	389383	382301	372990	378784	389779	396998	412517	420456
2	33	441807	440683	439893	435527	444464	443273	444775	451526	445216	446724	457309	453051	435282	432240	418781	414710	415907	405151	400619	389253	382173	372868	378662	389655	396874	412388
2	34	441724	443009	441048	440021	435626	444371	443095	444514	451264	444960	446468	457051	452798	435039	432000	418548	414481	415680	404929	400403	389042	381967	372669	378461	389451	396671
2	35	422382	442498	443016	440831	439776	435211	443871	442517	443939	450688	444391	445899	456480	452230	434482	431448	418003	413940	415142	404397	399875	388523	381451	372159	377951	388936
2	36	394082	422839	442218	442542	440330	439120	434484	443069	441719	443143	449891	443600	445110	455689	451443	433706	430676	417241	413182	414385	403649	399130	387784	380718	371432	377225
2	37	387352	394482	422554	441745	442042	439688	438414	433715	442297	440952	442376	449123	442839	444351	454928	450686	432962	429935	416511	412456	413662	402932	398419	387081	380021	370741
2	38	396798	387696	394200	422089	441242	441410	438993	437661	432968	441547	440206	441633	448378	442102	443615	454190	449953	432243	429221	415805	411758	412967	402244	397735	386407	379352
2	39	404756	397094	387424	393778	421622	440646	440756	438284	436960	432272	440851	439512	440941	447686	441419	442932	453505	449273	431579	428563	415156	411114	412326	401612	397110	385790
2	40	412848	405123	396943	387153	393479	421199	440156	440215	437748	436429	431748	440328	438993	440423	447167	440910	442425	452994	448767	431090	428078	414684	410648	411863	401159	396664
2	41	430838	413236	405046	396758	386959	393187	420838	439733	439797	437335	436022	431350	439929	438598	440030	446775	440526	442044	452609	448390	430729	427722	414341	410312	411529	400835
2	42	450342	431129	413127	404833	396536	386658	392840	420429	439312	439381	436927	435618	430956	439532	438208	439644	446387	440147	441669	452230	448018	430374	427373	414007	409985	411203
2	43	468294	450531	430957	412874	404575	396210	386302	392442	420012	438882	438956	436511	435207	430556	439128	437810	439251	445993	439762	441290	451847	447642	430018	427021	413670	409656
2	44	456973	468326	450242	430606	412530	404175	395788	385858	391998	419546	438404	438483	436048	434751	430110	438680	437368	438813	445556	439333	440865	451418	447220	429618	426628	413290
